,country,points,price,variety
4731,Chile,87,15.0,Cabernet Sauvignon
4732,France,87,19.0,Pinot Noir
4733,US,87,10.0,Chardonnay
4734,Italy,87,35.36879626183683,White Blend
4735,US,87,16.0,Chardonnay
4736,US,87,37.0,Syrah
4737,Slovenia,87,7.0,Chardonnay
4738,Italy,87,25.0,White Blend
4739,France,87,32.0,Chardonnay
4740,France,87,18.0,Chardonnay
4741,US,90,44.0,Sparkling Blend
4742,Italy,90,17.0,Red Blend
4743,US,90,20.0,Pinot Gris
4744,US,90,14.0,Red Blend
4745,Italy,90,23.0,Red Blend
4746,US,90,20.0,Red Blend
4747,US,90,33.0,Chardonnay
4748,US,90,190.0,Cabernet Sauvignon
4749,Morocco,90,18.0,Syrah
4750,Italy,90,35.36879626183683,Sangiovese
4751,US,90,40.0,Chardonnay
4752,US,90,24.0,Zinfandel
4753,US,90,34.0,Cabernet Sauvignon
4754,US,90,15.0,Red Blend
4755,Italy,90,17.0,Red Blend
4756,US,90,38.0,Chardonnay
4757,US,90,75.0,Pinot Noir
4758,US,90,60.0,Pinot Noir
4759,Italy,90,22.0,Red Blend
4760,US,90,30.0,Chardonnay
4761,US,90,35.0,Cabernet Sauvignon
4762,Portugal,90,10.0,Portuguese White
4763,US,90,50.0,Red Blend
4764,US,90,33.0,Red Blend
4765,France,89,45.0,Champagne Blend
4766,US,89,38.0,Pinot Noir
4767,France,89,120.0,Champagne Blend
4768,US,89,24.0,Pinot Noir
4769,US,89,24.0,Pinot Noir
4770,France,89,48.0,Champagne Blend
4771,US,89,26.0,Champagne Blend
4772,US,89,30.0,Pinot Noir
4773,Australia,89,16.0,Cabernet Sauvignon
4774,US,88,20.0,Zinfandel
4775,US,88,30.0,Champagne Blend
4776,US,88,20.0,Champagne Blend
4777,France,88,30.0,Champagne Blend
4778,US,88,30.0,Pinot Noir
4779,US,88,25.0,Pinot Noir
4780,US,88,50.0,Pinot Noir
4781,US,88,25.0,Champagne Blend
4782,France,88,10.0,Bordeaux-style White Blend
4783,US,88,24.0,Pinot Noir
4784,US,88,39.0,Pinot Noir
4785,US,88,35.0,Pinot Noir
4786,US,88,25.0,Champagne Blend
4787,US,88,22.0,Champagne Blend
4788,US,88,25.0,Pinot Noir
4789,US,88,14.0,Zinfandel
4790,US,88,28.0,Pinot Noir
4791,US,88,40.0,Pinot Noir
4792,France,88,44.0,Champagne Blend
4793,US,88,15.0,Zinfandel
4794,Italy,89,25.0,Red Blend
4795,France,89,13.0,Rosé
4796,US,89,25.0,Cabernet Franc
4797,Israel,89,15.0,Rosé
4798,US,89,55.0,Cabernet Sauvignon
4799,US,89,18.0,Riesling
4800,US,89,40.0,Sauvignon Blanc
4801,Italy,89,60.0,Red Blend
4802,Spain,89,22.0,Tempranillo
4803,Italy,89,20.0,Red Blend
4804,Italy,89,22.0,Sangiovese
4805,Italy,89,35.36879626183683,Red Blend
4806,Italy,89,20.0,Sangiovese
4807,US,89,35.0,Red Blend
4808,France,89,45.0,Champagne Blend
4809,US,89,23.0,Cabernet Sauvignon
4810,US,89,55.0,Rhône-style Red Blend
4811,US,89,40.0,Syrah
4812,Italy,89,20.0,Red Blend
4813,Italy,89,11.0,Red Blend
4814,US,89,14.0,Cabernet Sauvignon
4815,Austria,89,12.0,Grüner Veltliner
4816,Spain,89,24.0,Tempranillo
4817,Italy,89,18.0,Sangiovese
4818,Italy,89,15.0,Sangiovese
4819,US,89,30.0,Merlot
4820,US,89,30.0,Syrah
4821,Israel,89,20.0,Sauvignon Blanc
4822,US,87,26.0,Zinfandel
4823,Argentina,87,60.0,Malbec
4824,US,87,20.0,Pinot Noir
4825,US,87,48.0,Cabernet Sauvignon
4826,Argentina,87,10.0,Cabernet Sauvignon
4827,US,87,36.0,Tempranillo
4828,US,87,39.0,Cabernet Sauvignon
4829,Italy,87,35.36879626183683,Nebbiolo
4830,Argentina,87,18.0,Chardonnay
4831,Argentina,87,17.0,Sparkling Blend
4832,Italy,87,35.0,Nebbiolo
4833,France,87,32.0,Chardonnay
4834,Italy,87,27.0,Red Blend
4835,Portugal,87,13.0,Portuguese Red
4836,Portugal,87,13.0,Portuguese White
4837,Portugal,87,35.36879626183683,Portuguese White
4838,France,87,32.0,Chardonnay
4839,France,87,35.36879626183683,Chardonnay
4840,France,87,23.0,Chardonnay
4841,Portugal,87,12.0,Portuguese Red
4842,US,87,37.0,Zinfandel
4843,US,87,80.0,Red Blend
4844,France,87,17.0,Chardonnay
4845,US,87,60.0,Pinot Noir
4846,US,92,75.0,Pinot Noir
4847,US,92,60.0,Pinot Noir
4848,Spain,92,35.0,Tempranillo
4849,Spain,92,41.0,Tempranillo
4850,Italy,92,110.0,Nebbiolo
4851,Israel,92,30.0,Cabernet Sauvignon
4852,US,92,75.0,Cabernet Sauvignon
4853,US,92,48.0,Pinot Noir
4854,US,92,85.0,Pinot Noir
4855,US,92,85.0,Pinot Noir
4856,US,92,64.0,Pinot Noir
4857,France,92,70.0,Champagne Blend
4858,France,92,100.0,Champagne Blend
4859,US,92,60.0,Pinot Noir
4860,US,92,45.0,Cabernet Sauvignon
4861,Portugal,92,28.0,Portuguese Red
4862,Italy,92,60.0,Nebbiolo
4863,US,92,45.0,Cabernet Sauvignon
4864,France,92,35.0,Chardonnay
4865,Italy,92,35.36879626183683,Nebbiolo
4866,US,92,60.0,Chardonnay
4867,Italy,92,53.0,Nebbiolo
4868,US,92,27.0,Red Blend
4869,US,92,58.0,Pinot Noir
4870,US,92,45.0,Pinot Noir
4871,Italy,92,80.0,Nebbiolo
4872,US,92,85.0,Cabernet Sauvignon
4873,France,89,25.0,Rosé
4874,France,89,70.0,Bordeaux-style White Blend
4875,New Zealand,89,13.0,Sauvignon Blanc
4876,US,89,45.0,Pinot Noir
4877,France,89,35.36879626183683,Chardonnay
4878,New Zealand,89,23.0,Sauvignon Blanc
4879,Australia,89,32.0,Cabernet Sauvignon
4880,Chile,89,30.0,Red Blend
4881,France,89,13.0,Rosé
4882,US,89,35.0,Sparkling Blend
4883,US,89,25.0,Zinfandel
4884,US,89,22.0,Zinfandel
4885,France,89,25.0,Bordeaux-style White Blend
4886,France,89,13.0,Bordeaux-style White Blend
4887,US,89,29.0,Chardonnay
4888,US,89,18.0,Chardonnay
4889,France,89,21.0,Bordeaux-style White Blend
4890,US,89,21.0,Riesling
4891,France,89,15.0,Rosé
4892,France,89,63.0,Champagne Blend
4893,France,89,35.36879626183683,Champagne Blend
4894,US,87,50.0,Pinot Noir
4895,US,87,17.0,Rosé
4896,US,87,35.0,Bordeaux-style Red Blend
4897,Spain,87,35.36879626183683,Tempranillo
4898,US,87,19.0,Chardonnay
4899,US,87,8.0,Chardonnay
4900,France,87,22.0,Gamay
4901,US,87,45.0,Zinfandel
4902,US,87,25.0,Chardonnay
4903,US,87,29.0,Chardonnay
4904,US,87,13.0,Red Blend
4905,Italy,87,50.0,Nebbiolo
4906,France,87,35.36879626183683,Chardonnay
4907,France,87,35.36879626183683,Chardonnay
4908,France,87,24.0,Chardonnay
4909,US,87,16.0,Grüner Veltliner
4910,US,87,15.0,Riesling
4911,US,85,20.0,Malbec
4912,Portugal,85,10.0,Syrah
4913,France,85,35.36879626183683,Chardonnay
4914,US,85,13.0,Malbec
4915,Argentina,85,14.0,Pinot Grigio
4916,Portugal,85,8.0,Portuguese Red
4917,US,85,20.0,Cabernet Franc
4918,Portugal,85,35.36879626183683,Portuguese White
4919,US,85,24.0,Tempranillo
4920,US,85,30.0,Zinfandel
4921,US,85,25.0,Cabernet Franc
4922,US,85,15.0,Chardonnay
4923,France,85,35.36879626183683,Chardonnay
4924,France,85,19.0,Chardonnay
4925,US,85,37.0,Cabernet Franc
4926,France,85,9.0,Chardonnay
4927,US,85,26.0,Syrah
4928,Portugal,85,10.0,Portuguese White
4929,US,85,18.0,Cabernet Franc
4930,US,85,19.0,Pinot Gris
4931,US,85,30.0,Cabernet Sauvignon
4932,Portugal,85,22.0,Sauvignon Blanc
4933,US,85,22.0,Chardonnay
4934,Portugal,85,35.36879626183683,Portuguese Red
4935,Portugal,85,10.0,Portuguese Red
4936,Portugal,85,10.0,Rosé
4937,Portugal,85,10.0,Portuguese White
4938,France,85,21.0,Chardonnay
4939,Italy,90,16.0,White Blend
4940,US,90,80.0,Cabernet Sauvignon
4941,US,90,26.0,Pinot Noir
4942,Germany,90,47.0,Riesling
4943,Italy,90,25.0,Pinot Grigio
4944,Chile,90,25.0,Red Blend
4945,Germany,90,42.0,Riesling
4946,US,90,48.0,Pinot Noir
4947,US,90,28.0,Tempranillo
4948,Portugal,90,18.0,Portuguese Red
4949,Portugal,90,25.0,Portuguese Red
4950,Portugal,90,25.0,Portuguese White
4951,US,90,37.0,Zinfandel
4952,US,90,60.0,Cabernet Sauvignon
4953,US,90,38.0,Zinfandel
4954,US,95,89.0,Cabernet Sauvignon
4955,US,95,53.0,Merlot
4956,US,95,140.0,Bordeaux-style Red Blend
4957,US,95,55.0,Chardonnay
4958,US,95,80.0,Cabernet Sauvignon
4959,US,95,80.0,Cabernet Sauvignon
4960,US,94,75.0,Pinot Noir
4961,US,94,55.0,Pinot Noir
4962,US,94,150.0,Cabernet Sauvignon
4963,US,94,120.0,Bordeaux-style Red Blend
4964,Germany,94,58.0,Riesling
4965,US,94,90.0,Cabernet Sauvignon
4966,US,94,70.0,Pinot Noir
4967,US,94,70.0,Chardonnay
4968,US,94,50.0,Cabernet Sauvignon
4969,US,94,80.0,Pinot Noir
4970,US,94,85.0,Pinot Noir
4971,US,94,80.0,Cabernet Sauvignon
4972,US,94,55.0,Chardonnay
4973,US,94,40.0,Syrah
4974,US,94,50.0,Pinot Noir
4975,US,94,45.0,Chardonnay
4976,US,94,140.0,Cabernet Sauvignon
4977,US,94,55.0,Chardonnay
4978,US,84,30.0,Cabernet Sauvignon
4979,Argentina,84,9.0,Cabernet Sauvignon
4980,US,84,20.0,Zinfandel
4981,France,84,35.36879626183683,Pinot Noir
4982,Portugal,84,8.0,Portuguese Red
4983,France,84,16.0,Sauvignon Blanc
4984,US,84,28.0,Cabernet Sauvignon
4985,US,84,15.0,Cabernet Franc
4986,US,84,15.0,Red Blend
4987,Portugal,84,20.0,Portuguese Red
4988,US,84,23.0,Cabernet Sauvignon
4989,US,84,10.0,Pinot Noir
4990,Italy,84,16.0,Red Blend
4991,France,83,12.0,Sparkling Blend
4992,US,83,10.0,Red Blend
4993,US,83,33.0,Syrah
4994,Italy,83,22.0,Red Blend
4995,Italy,83,22.0,Red Blend
4996,Argentina,83,11.0,Chardonnay
4997,US,83,26.0,Zinfandel
4998,Italy,83,20.0,Sangiovese
4999,US,92,50.0,Pinot Noir
5000,US,91,25.0,Chardonnay
5001,US,91,60.0,Red Blend
5002,New Zealand,91,50.0,Pinot Noir
5003,France,91,25.0,Sparkling Blend
5004,France,91,50.0,Sparkling Blend
5005,US,91,25.0,Chardonnay
5006,US,91,37.0,Pinot Noir
5007,South Africa,91,50.0,Bordeaux-style Red Blend
5008,South Africa,91,60.0,Bordeaux-style Red Blend
5009,US,91,75.0,Pinot Noir
5010,France,91,34.0,Pinot Gris
5011,New Zealand,91,25.0,Pinot Noir
5012,New Zealand,91,25.0,Pinot Noir
5013,France,91,50.0,Champagne Blend
5014,France,91,30.0,Riesling
5015,France,91,55.0,Champagne Blend
5016,US,91,12.0,Pinot Grigio
5017,US,91,95.0,Cabernet Sauvignon
5018,Spain,91,45.0,Tempranillo
5019,US,91,32.0,Merlot
5020,US,93,30.0,Zinfandel
5021,US,93,21.0,Zinfandel
5022,US,93,95.0,Bordeaux-style Red Blend
5023,US,93,69.0,Cabernet Sauvignon
5024,Italy,93,35.36879626183683,Nebbiolo
5025,US,93,38.0,Riesling
5026,France,93,35.36879626183683,Chardonnay
5027,US,93,45.0,Zinfandel
5028,Italy,93,60.0,Nebbiolo
5029,France,93,55.0,Chardonnay
5030,US,93,40.0,Pinot Noir
5031,Italy,93,60.0,Nebbiolo
5032,US,93,35.0,Zinfandel
5033,France,93,35.36879626183683,Chardonnay
5034,France,93,35.36879626183683,Chardonnay
5035,Italy,93,55.0,Nebbiolo
5036,US,93,48.0,Pinot Noir
5037,US,93,50.0,Chardonnay
5038,Argentina,93,65.0,Cabernet Franc
5039,Italy,93,35.0,Nebbiolo
5040,Italy,93,85.0,Nebbiolo
5041,US,93,65.0,Syrah
5042,France,93,35.36879626183683,Chardonnay
5043,France,93,35.36879626183683,Chardonnay
5044,Portugal,87,11.0,Portuguese Red
5045,Italy,87,17.0,Red Blend
5046,France,87,12.0,Malbec
5047,US,87,32.0,Rhône-style Red Blend
5048,US,86,13.0,Red Blend
5049,US,86,13.0,White Blend
5050,US,86,45.0,Chardonnay
5051,Portugal,86,12.0,Portuguese White
5052,US,86,14.0,Red Blend
5053,Portugal,86,10.0,Portuguese Red
5054,France,86,12.0,Sauvignon Blanc
5055,Portugal,86,18.0,Portuguese White
5056,Portugal,86,10.0,Portuguese Red
5057,US,86,12.0,Cabernet Franc
5058,US,86,25.0,Riesling
5059,Argentina,86,12.0,Rosé
5060,Portugal,86,7.0,Portuguese Red
5061,US,86,18.0,Pinot Noir
5062,US,86,50.0,Cabernet Sauvignon
5063,South Africa,86,12.0,Sauvignon Blanc
5064,Italy,85,35.36879626183683,Rosé
5065,France,85,10.0,Cabernet Sauvignon
5066,Austria,85,25.0,Riesling
5067,US,85,42.0,Pinot Noir
5068,US,85,24.0,Zinfandel
5069,New Zealand,85,17.0,Sauvignon Blanc
5070,New Zealand,85,15.0,Sauvignon Blanc
5071,US,85,60.0,Cabernet Sauvignon
5072,Italy,85,10.0,White Blend
5073,France,85,17.0,Chardonnay
5074,South Africa,85,10.0,Sauvignon Blanc
5075,France,85,9.0,Cabernet Sauvignon
5076,US,85,28.0,Sauvignon Blanc
5077,US,85,12.0,Merlot
5078,France,96,475.0,Bordeaux-style Red Blend
5079,France,96,35.36879626183683,Bordeaux-style Red Blend
5080,France,96,155.0,Champagne Blend
5081,France,96,35.36879626183683,Bordeaux-style Red Blend
5082,France,96,132.0,Bordeaux-style White Blend
5083,France,95,235.0,Bordeaux-style Red Blend
5084,France,95,35.36879626183683,Bordeaux-style White Blend
5085,US,95,145.0,Cabernet Sauvignon
5086,US,95,165.0,Cabernet Sauvignon
5087,France,95,35.36879626183683,Bordeaux-style Red Blend
5088,France,95,35.36879626183683,Bordeaux-style Red Blend
5089,France,95,35.36879626183683,Bordeaux-style Red Blend
5090,France,95,90.0,Chardonnay
5091,France,95,375.0,Bordeaux-style Red Blend
5092,France,95,160.0,Bordeaux-style Red Blend
5093,France,95,398.0,Bordeaux-style Red Blend
5094,France,95,35.36879626183683,Bordeaux-style Red Blend
5095,France,95,130.0,Bordeaux-style Red Blend
5096,France,95,35.36879626183683,Bordeaux-style Red Blend
5097,France,94,200.0,Bordeaux-style Red Blend
5098,US,94,85.0,Cabernet Sauvignon
5099,France,94,35.36879626183683,Champagne Blend
5100,France,91,54.0,Chardonnay
5101,US,91,35.0,Cabernet Sauvignon
5102,US,91,40.0,Syrah
5103,US,91,28.0,Chardonnay
5104,US,91,60.0,Syrah
5105,US,91,75.0,Pinot Noir
5106,France,91,94.0,Pinot Noir
5107,France,91,52.0,Pinot Noir
5108,US,91,20.0,Rosé
5109,Spain,91,50.0,White Blend
5110,Canada,91,80.0,Riesling
5111,US,91,48.0,Syrah
5112,France,91,56.0,Chardonnay
5113,France,91,70.0,Chardonnay
5114,US,91,35.0,Zinfandel
5115,US,91,40.0,Syrah
5116,US,91,20.0,Red Blend
5117,US,91,90.0,Bordeaux-style Red Blend
5118,US,91,45.0,Syrah
5119,France,91,30.0,Champagne Blend
5120,US,91,36.0,Cabernet Sauvignon
5121,Portugal,83,10.0,Portuguese White
5122,Portugal,83,25.0,Portuguese Red
5123,Argentina,83,17.0,Pinot Noir
5124,US,83,25.0,Sparkling Blend
5125,US,83,15.0,Riesling
5126,Portugal,83,20.0,Portuguese Red
5127,US,83,15.0,Red Blend
5128,Spain,83,18.0,Red Blend
5129,US,82,35.0,Pinot Noir
5130,Spain,82,10.0,Red Blend
5131,Argentina,82,11.0,Cabernet Sauvignon
5132,US,82,28.0,Cabernet Sauvignon
5133,US,82,20.0,Red Blend
5134,Spain,82,10.0,Sparkling Blend
5135,Italy,82,37.0,Nebbiolo
5136,Spain,82,23.0,Red Blend
5137,Argentina,82,11.0,Cabernet Sauvignon
5138,Portugal,82,20.0,Portuguese Red
5139,US,82,35.0,Syrah
5140,Portugal,82,30.0,Portuguese Red
5141,Spain,82,10.0,Sparkling Blend
5142,Spain,81,10.0,Sauvignon Blanc
5143,Spain,81,15.0,Red Blend
5144,France,83,35.36879626183683,Chardonnay
5145,Spain,83,10.0,Tempranillo
5146,US,83,13.0,Cabernet Sauvignon
5147,France,83,15.0,Chardonnay
5148,US,83,30.0,Pinot Noir
5149,US,83,16.0,Gewürztraminer
5150,France,83,21.0,Chardonnay
5151,France,83,18.0,Pinot Noir
5152,France,83,35.36879626183683,Chardonnay
5153,France,83,35.36879626183683,Pinot Noir
5154,Spain,83,15.0,Tempranillo
5155,US,83,35.0,Cabernet Sauvignon
5156,US,83,36.0,Cabernet Franc
5157,Spain,83,13.0,Tempranillo
5158,US,83,20.0,Tempranillo
5159,US,83,25.0,Cabernet Sauvignon
5160,Spain,83,10.0,Sparkling Blend
5161,US,83,10.0,Pinot Noir
5162,US,83,8.0,Pinot Grigio
5163,France,83,35.36879626183683,Chardonnay
5164,France,83,23.0,Chardonnay
5165,France,83,12.0,Chardonnay
5166,US,83,15.0,Cabernet Franc
5167,US,85,12.0,Sauvignon Blanc
5168,Chile,85,15.0,Pinot Noir
5169,US,85,22.0,Sauvignon Blanc
5170,US,85,15.0,Sauvignon Blanc
5171,US,85,15.0,Riesling
5172,US,85,34.0,Tempranillo
5173,US,85,19.0,Riesling
5174,US,85,10.0,Sauvignon Blanc
5175,Chile,85,16.0,Malbec
5176,Chile,85,12.0,Malbec
5177,Chile,85,12.0,Pinot Noir
5178,Chile,85,14.0,Pinot Noir
5179,Chile,85,12.0,Pinot Grigio
5180,US,85,40.0,Gewürztraminer
5181,US,85,15.0,Chardonnay
5182,Chile,85,25.0,Merlot
5183,Chile,85,18.0,Sparkling Blend
5184,New Zealand,85,12.0,Sauvignon Blanc
5185,Chile,85,10.0,Sauvignon Blanc
5186,France,94,67.0,Chardonnay
5187,US,94,100.0,Pinot Noir
5188,France,94,150.0,Chardonnay
5189,France,94,99.0,Chardonnay
5190,France,94,273.0,Chardonnay
5191,US,94,40.0,Syrah
5192,France,94,117.0,Chardonnay
5193,France,94,152.0,Chardonnay
5194,US,94,75.0,Cabernet Sauvignon
5195,US,94,75.0,Cabernet Sauvignon
5196,US,94,84.0,Cabernet Sauvignon
5197,US,93,55.0,Pinot Noir
5198,France,93,115.0,Chardonnay
5199,US,93,38.0,Pinot Noir
5200,US,93,38.0,Syrah
5201,US,93,35.36879626183683,Chardonnay
5202,France,93,35.36879626183683,Chardonnay
5203,US,93,75.0,Cabernet Sauvignon
5204,US,93,38.0,Syrah
5205,South Africa,87,35.0,Syrah
5206,Italy,87,35.36879626183683,Sangiovese
5207,US,87,42.0,Pinot Noir
5208,Italy,87,35.36879626183683,Sangiovese
5209,US,86,13.0,Chardonnay
5210,Italy,86,35.36879626183683,Sangiovese
5211,US,86,40.0,Zinfandel
5212,France,86,35.36879626183683,Gamay
5213,France,86,35.36879626183683,Cabernet Sauvignon
5214,France,86,35.36879626183683,Gamay
5215,Chile,86,15.0,Red Blend
5216,Italy,86,15.0,Sangiovese
5217,US,86,31.0,Pinot Noir
5218,Chile,86,11.0,Sauvignon Blanc
5219,New Zealand,86,16.0,Sauvignon Blanc
5220,France,86,26.0,Sauvignon Blanc
5221,South Africa,86,9.0,Chardonnay
5222,US,86,26.0,Chardonnay
5223,US,86,60.0,Cabernet Sauvignon
5224,New Zealand,86,15.0,Sauvignon Blanc
5225,South Africa,86,10.0,Chardonnay
5226,US,88,50.0,Cabernet Sauvignon
5227,France,88,46.0,Pinot Noir
5228,US,88,24.0,Cabernet Sauvignon
5229,US,88,20.0,Riesling
5230,Portugal,88,15.0,Portuguese White
5231,Italy,88,35.36879626183683,Red Blend
5232,US,88,45.0,Pinot Noir
5233,Italy,88,18.0,White Blend
5234,Italy,88,36.0,Sangiovese
5235,US,88,40.0,Sauvignon Blanc
5236,US,88,25.0,Merlot
5237,US,88,30.0,Syrah
5238,US,88,25.0,Pinot Gris
5239,Argentina,88,50.0,Malbec
5240,Spain,88,23.0,Red Blend
5241,Italy,88,25.0,Chardonnay
5242,US,88,18.0,Chardonnay
5243,Mexico,88,27.0,Nebbiolo
5244,US,88,55.0,Zinfandel
5245,Italy,88,20.0,Chardonnay
5246,US,88,21.0,Sauvignon Blanc
5247,US,88,28.0,Chardonnay
5248,US,90,40.0,Pinot Noir
5249,Italy,90,21.0,Chardonnay
5250,Italy,90,19.0,Chardonnay
5251,Australia,90,19.0,Chardonnay
5252,New Zealand,90,39.0,Chardonnay
5253,Italy,90,24.0,Chardonnay
5254,US,90,24.0,Chardonnay
5255,France,90,25.0,Pinot Noir
5256,Italy,90,35.36879626183683,Chardonnay
5257,Italy,90,38.0,Chardonnay
5258,US,90,35.0,Chardonnay
5259,Chile,90,25.0,Syrah
5260,US,90,25.0,Sauvignon Blanc
5261,France,90,24.0,Rosé
5262,France,90,125.0,Pinot Noir
5263,Argentina,90,20.0,Malbec
5264,Argentina,90,24.0,Malbec
5265,Australia,90,21.0,Chardonnay
5266,New Zealand,90,30.0,Chardonnay
5267,France,90,35.36879626183683,Pinot Noir
5268,US,90,35.0,Cabernet Sauvignon
5269,US,90,15.0,Sauvignon Blanc
5270,France,90,63.0,Chardonnay
5271,US,93,65.0,Red Blend
5272,US,93,60.0,Chardonnay
5273,US,93,50.0,Syrah
5274,US,93,48.0,Bordeaux-style Red Blend
5275,US,93,45.0,Cabernet Sauvignon
5276,US,93,50.0,Cabernet Sauvignon
5277,US,93,48.0,Cabernet Sauvignon
5278,Portugal,93,55.0,Portuguese Red
5279,France,93,35.0,Riesling
5280,Italy,93,500.0,Red Blend
5281,US,93,145.0,Red Blend
5282,US,93,25.0,Cabernet Sauvignon
5283,US,93,38.0,Bordeaux-style Red Blend
5284,Italy,93,105.0,Nebbiolo
5285,US,93,48.0,Syrah
5286,France,93,65.0,Riesling
5287,US,93,45.0,Zinfandel
5288,US,93,200.0,Cabernet Sauvignon
5289,Italy,93,70.0,Nebbiolo
5290,US,93,50.0,Syrah
5291,France,93,45.0,Gewürztraminer
5292,Italy,93,49.0,Nebbiolo
5293,US,93,50.0,Zinfandel
5294,Italy,93,58.0,Nebbiolo
5295,France,93,40.0,Riesling
5296,Italy,91,53.0,Syrah
5297,US,91,25.0,Pinot Noir
5298,Spain,91,25.0,Red Blend
5299,US,91,42.0,Pinot Noir
5300,England,91,40.0,Sparkling Blend
5301,US,91,75.0,Cabernet Sauvignon
5302,US,91,41.0,Cabernet Sauvignon
5303,US,91,32.0,Red Blend
5304,US,91,29.0,Merlot
5305,US,91,20.0,Pinot Noir
5306,Chile,91,60.0,Red Blend
5307,France,91,18.0,Rhône-style Red Blend
5308,France,91,27.0,Bordeaux-style Red Blend
5309,US,91,35.0,Cabernet Franc
5310,Italy,91,53.0,Nebbiolo
5311,France,91,15.0,Rhône-style Red Blend
5312,Italy,91,40.0,Red Blend
5313,US,91,29.0,Red Blend
5314,US,91,80.0,Cabernet Sauvignon
5315,US,91,48.0,Cabernet Sauvignon
5316,US,91,35.0,Chardonnay
5317,US,91,55.0,Bordeaux-style Red Blend
5318,US,91,34.0,Pinot Noir
5319,France,94,53.0,Pinot Noir
5320,US,94,160.0,Sparkling Blend
5321,France,94,285.0,Pinot Noir
5322,France,94,280.0,Pinot Noir
5323,US,94,35.0,Rhône-style Red Blend
5324,France,94,35.36879626183683,Pinot Noir
5325,France,94,35.36879626183683,Pinot Noir
5326,France,94,35.36879626183683,Pinot Noir
5327,Austria,94,50.0,Grüner Veltliner
5328,US,94,36.0,Chardonnay
5329,US,94,35.0,Cabernet Sauvignon
5330,US,94,75.0,Cabernet Sauvignon
5331,US,94,50.0,Pinot Noir
5332,US,94,80.0,Cabernet Sauvignon
5333,France,94,80.0,Pinot Noir
5334,France,93,35.36879626183683,Pinot Noir
5335,France,93,35.36879626183683,Bordeaux-style Red Blend
5336,US,89,35.0,Pinot Noir
5337,US,89,21.0,Sauvignon Blanc
5338,Italy,89,48.0,Sangiovese
5339,Austria,89,35.36879626183683,Grüner Veltliner
5340,Argentina,89,13.0,Malbec
5341,Italy,89,18.0,Red Blend
5342,US,89,13.0,Pinot Noir
5343,US,89,32.0,Syrah
5344,Austria,89,35.36879626183683,Grüner Veltliner
5345,Italy,89,40.0,Sangiovese
5346,US,89,10.0,Riesling
5347,Italy,89,80.0,Sangiovese
5348,Austria,89,38.0,Sauvignon Blanc
5349,Austria,89,35.36879626183683,Grüner Veltliner
5350,Austria,89,35.36879626183683,White Blend
5351,Austria,89,35.36879626183683,Grüner Veltliner
5352,US,89,35.0,Merlot
5353,Argentina,89,42.0,Cabernet Sauvignon
5354,Italy,89,70.0,Sangiovese
5355,Italy,89,40.0,Sangiovese
5356,France,89,35.36879626183683,Bordeaux-style Red Blend
5357,France,89,35.36879626183683,Bordeaux-style Red Blend
5358,France,89,35.36879626183683,Bordeaux-style Red Blend
5359,France,89,35.36879626183683,Bordeaux-style Red Blend
5360,France,89,29.0,Bordeaux-style Red Blend
5361,US,89,35.0,Pinot Noir
5362,France,89,25.0,Red Blend
5363,South Africa,89,24.0,Pinot Noir
5364,South Africa,89,36.0,Pinot Noir
5365,Italy,89,40.0,White Blend
5366,US,89,24.0,Chardonnay
5367,France,89,40.0,Red Blend
5368,South Africa,89,25.0,Cabernet Sauvignon
5369,Austria,89,24.0,Grüner Veltliner
5370,South Africa,89,24.0,Rhône-style Red Blend
5371,Spain,89,35.0,Red Blend
5372,US,89,48.0,Bordeaux-style Red Blend
5373,France,89,35.0,Bordeaux-style Red Blend
5374,US,89,25.0,Merlot
5375,US,89,28.0,Cabernet Sauvignon
5376,US,89,42.0,Pinot Noir
5377,US,89,12.0,Red Blend
5378,France,89,35.36879626183683,Champagne Blend
5379,US,88,15.0,Rosé
5380,France,88,35.36879626183683,Bordeaux-style Red Blend
5381,France,88,25.0,Bordeaux-style Red Blend
5382,France,88,17.0,Bordeaux-style Red Blend
5383,France,88,20.0,Bordeaux-style Red Blend
